,,,,,,,샤케라또," ₩	6,000 ",,,,,,,
,,,,,,,수제에이드(레몬/자몽/라임/패션후르츠)," ₩	6,000 ",,,,,,,
,,,,,,,,,,,,,,,
49,와당,0507-1323-8514,세종 한누리대로 312,10:00 ~ 21:00,없음,,아메리카노," ₩	3,000 ",5,0,0,x,0,x,차 전문점으로 차분하고 조용한 분위기의 인테리어
,,,,,,,한방차," ₩	6,000 ",,,,,,,
,,,,,,,대추차," ₩	6,000 ",,,,,,,
,,,,,,,홍삼차," ₩	6,000 ",,,,,,,
,,,,,,,식혜 ," ₩	3,000 ",,,,,,,
,,,,,,,,,,,,,,,
50,a1907 커피,0507-1307-9049,세종 국세청로 46 나성동 리더스포레 1단지 상가 214~215호,10:00 ~ 19:00,일요일,18:00,후르츠라떼," ₩	5,000 ",8,0,0,x,0,x,야외테라스가 있는 조용히 쉬기 좋은 카페
,,,,,,,청귤에이드," ₩	5,000 ",,,,,,,
,,,,,,,청귤비앙코," ₩	5,000 ",,,,,,,
,,,,,,,허니자몽그린티," ₩	5,000 ",,,,,,,
,,,,,,,유자그린슬러시," ₩	6,000 ",,,,,,,
,,,,,,,,,,,,,,,
51,세종커피,044-866-6060,세종 한누리대로 193 참미르빌딩 1층 105호,08:00 ~ 20:00,"토,일",19:30,아메리카노," ₩	2,400 ",3,0,0,x,0,x,직접담근 수제자몽으로 만드는 음료와 아담하고 조용한 분위기의 카페
,,,,,,,연유라떼," ₩	4,200 ",,,,,,,
,,,,,,,수제자몽블랙티," ₩	5,000 ",,,,,,,
,,,,,,,수제자몽에이드," ₩	5,600 ",,,,,,,
,,,,,,,,,,,,,,,
52,meeting125,,세종 나성동 372-2,10:00 ~ 19:00,일,18:30,아메리카노," ₩	3,500 ",1,0,0,x,0,x,스페셜티싱글오리진원두와 유기농밀가루와 천연우유로 디저트를 만드는
,,,,토. 11:00 ~ 17:00,,16:30,카페라떼," ₩	4,500 ",,,,,,,점심시간 직장인들이 가장 많이 찾는 카페
,,,,,,,연유라떼," ₩	4,500 ",,,,,,,
,,,,,,,수제오리지널쿠키," ₩	3,500 ",,,,,,,
,,,,,,,,,,,,,,,
53,나성에가면,,세종 국세청로 32 어반나트리움p3 4층,10:00 ~ 21:00,일,20:00,아메리카노," ₩	3,000 ",9,0,0,x,0,x,파스텔톤 벽지와 우드테이블로 따듯함을 주는 인테리어
,,,,,,,토피모카라떼," ₩	4,000 ",,,,,,,아이들 놀이방도 있어 엄마들이 쉬기 좋은 카페
,,,,,,,연유라떼," ₩	4,000 ",,,,,,,
,,,,,,,오곡율무라떼," ₩	4,000 ",,,,,,,
,,,,,,,리얼딸기라떼," ₩	4,500 ",,,,,,,
,,,,,,,,,,,,,,,
54,707커피,0507-1343-1454,세종 한누리대로 249 에스제이타워 113호,07:00 ~ 24:00,없음,23:30,와플,3.8 ~ 7.8,6,0,0,0,0,x,깔끔한 분위기에 와플과 커피를 함께 즐길 수 있는 와플맛집 
,,,,"토,일 08:00 ~ 24:00",,23:30,아메리카노," ₩	2,000 ",,,,,,,
,,,,,,,벌꿀아메리카노," ₩	3,000 ",,,,,,,
,,,,,,,흑임자카페라떼," ₩	4,800 ",,,,,,,
,,,,,,,달고나커피라떼," ₩	4,800 ",,,,,,,
